YearMonthKey,ItemCode,ItemDescription,ItemCategory,ItemSize,TotalInventory,Price,StockValue,SnapshotDate
202509,248027,LAIRD'S 12 YR OLD RARE APPLE BRANDY 750ML,LIQUEUR,750ML,0,95.99,0.0,2025-09-18
202509,170462,HERCULES MULLIGAN RUM & RYE WHISKEY 750ML,STRAIGHT RYE WHISKEY,750ML,0,41.99,0.0,2025-09-18
202509,21962,CATENA CHARD - 750ML,ARGENTINA,750ML,0,23.99,0.0,2025-09-18
202509,166288,FAR EASTERN SHORE WINERY DRAGONFLY BLUSH - 750ML,AMERICAN TABLE WINE,750ML,0,13.99,0.0,2025-09-18
202509,83097,R STRONG CHARLOTTE S/BLC - 750ML,AMERICAN WHITE,750ML,108,15.99,1726.92,2025-09-18
202509,244984,LE GARENNE SAUVIGNON BLANC 750ML,FRANCE-OTHER,750ML,0,15.99,0.0,2025-09-18
202509,326504,PENFOLDS MAXS CAB - 750ML,AUSTRALIAN,750ML,0,22.99,0.0,2025-09-18
202509,166335,VIRGINIA HIGHLAND MALT WHISKEY - 750ML,BLENDED WHISKEY,750ML,0,49.99,0.0,2025-09-18
202509,73447,BURNETTS VODKA - CHERRY - 1.75L,DOMESTIC VODKA FLAVORS,1.75L,0,14.99,0.0,2025-09-18
202509,89806,OLE SMOKY MOONSHINE SNICKERDODDLE CREAM - 750ML,DOMESTIC LIQUOR SPECIALTY,750ML,0,27.99,0.0,2025-09-18
202509,324021,CHALK HILL S/C P/NOIR - 750ML,AMERICAN RED,750ML,0,24.99,0.0,2025-09-18
202509,241674,CHATEAU BEAUCHENE COTES DU RHONE VILLAGES - 750ML,RHONE RED WINE,750ML,0,21.99,0.0,2025-09-18
202509,318791,SMOOTH AMBLER OLD SCOUT BOURBON - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,43.99,0.0,2025-09-18
202509,52136,CROWN ROYAL GOLDEN APPLE 23YR 750ML,CANADIAN WHISKEY,750ML,0,240.99,0.0,2025-09-18
202509,166242,CLOS DE LOS SIETE - 750ML,ARGENTINA,750ML,0,21.99,0.0,2025-09-18
202509,246004,TAPESTRY PASO ROBLES RED - 750ML,AMERICAN RED,750ML,0,22.99,0.0,2025-09-18
202509,236160,CASA DRAGONES BLANCO TEQ  - 750ML,TEQUILA,750ML,0,93.99,0.0,2025-09-18
202509,56864,BULLEIT BOURBON  W/MUG - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,28.99,0.0,2025-09-18
202509,188026,DRY CREEK FUME BLC - 750ML,AMERICAN WHITE,750ML,0,22.99,0.0,2025-09-18
202509,241430,SHEEP DOG PEANUT BUTTER WHISKEY - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,15.99,0.0,2025-09-18
202509,324155,PLUMPJACK MER - 750ML,AMERICAN RED,750ML,0,91.99,0.0,2025-09-18
202509,89528,LOLLI SWEET SPIKED RED - 750ML,AMERICAN RED,750ML,0,13.99,0.0,2025-09-18
202509,49433,NICOLAS CATENA ZAPATA - 750ML,ARGENTINA,750ML,0,141.99,0.0,2025-09-18
202509,313000,L'ECOLE NO 41 CHEN BL - 750ML,AMERICAN WHITE,750ML,0,24.99,0.0,2025-09-18
202509,70061,JIM BEAM DEVIL'S CUT - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,22.99,0.0,2025-09-18
202509,430257,K JACKSON SUMMATION RED - 750ML,AMERICAN RED,750ML,0,20.99,0.0,2025-09-18
202509,72182,DEEP EDDY VODKA - LIME - 50ML,DOMESTIC VODKA FLAVORS,50ML,0,1.49,0.0,2025-09-18
202509,70709,MASTER OF MIXES BLOODY MARY-NA - 1.75L,NON-ALCOHOLIC MIXERS,1.75L,0,8.99,0.0,2025-09-18
202509,313773,FILIBUSTER DUAL CASK BOONDOGGLER WHISKEY - 750ML,BLENDED WHISKEY,750ML,0,23.99,0.0,2025-09-18
202509,16533,BATCH & BOTTLE GLENFIDDICH SCOTCH MANH RTD 375ML,IMPORTED SCOTCH,375ML,0,15.99,0.0,2025-09-18
202509,89622,BARRELL BOURB NEW YEAR CASK STRENGTH 2024 S/B WHISKEY - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,99.99,0.0,2025-09-18
202509,120413,OKUNOMATSU TOKUBETSU JUNMAI - 720ML,ASIAN,720ML,0,31.99,0.0,2025-09-18
202509,170799,COPPA COCKTAILS MOJITO 750ML,LIQ BASED RTD,750ML,0,17.99,0.0,2025-09-18
202509,242206,CAKEBREAD CHARDONNAY 18/20 - 750ML,AMERICAN WHITE,750ML,0,43.99,0.0,2025-09-18
202509,80439,BERINGER CRUSH RED - 1.5L,AMERICAN RED,1.5L,0,17.99,0.0,2025-09-18
202509,170779,ARTENOM SELECCION DE 1146 ANEJO 750ML,TEQUILA,750ML,0,156.99,0.0,2025-09-18
202509,48663,SKINNYGIRL VODKA - GRAPEFRUIT MARG - 750ML,DOMESTIC VODKA FLAVORS,750ML,0,12.99,0.0,2025-09-18
202509,42617,DOS ARMADILLOS ANEJO SUPER PREM TEQ - 750ML,TEQUILA,750ML,0,126.99,0.0,2025-09-18
202509,355354,ERRAZURIZ MAX P/NOIR RESA - 750ML,CHILE,750ML,0,17.99,0.0,2025-09-18
202509,319292,SANT ANTONIO SCAIA BIANCO - 750ML,ITALIAN WHITE WINE,750ML,0,16.99,0.0,2025-09-18
202509,55662,MOET & CHANDON IMPERIAL - 1.5L,CHAMPAGNE,1.5L,0,142.99,0.0,2025-09-18
202509,355194,CITRA CABERNET SAUVIGNON - 750ML,ITALIAN RED WINE,750ML,0,11.99,0.0,2025-09-18
202509,323710,CAMPO VIEJO GARNACHA - 750ML,SPANISH/PORTUGUESE,750ML,0,11.99,0.0,2025-09-18
202509,297234,TUSHPA KANGUN WHITE WINE 750ML,MISCELLANEOUS IMPORTED WINE,750ML,0,20.99,0.0,2025-09-18
202509,16531,BATCH & BOTTLE MONKEY SHLDR OLD FASH RTD 375ML,IMPORTED GIN FLAVORS,375ML,0,15.99,0.0,2025-09-18
202509,88995,CODIGO 1530 ROSA BLANCO COCKTAIL KIT VAP - 375ML,TEQUILA,375ML,0,43.99,0.0,2025-09-18
202509,65684,BOLLA P/GRIG - 1.5L,ITALIAN WHITE WINE,1.5L,0,20.99,0.0,2025-09-18
202509,54288,LOUTHAN DISTILLING MONTEBELLO BOURBON 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,39.99,0.0,2025-09-18
202509,73696,BALVENIE 30YR SINGLE MALT SCOTCH - 750ML,SINGLE MALT SCOTCH,750ML,0,4903.99,0.0,2025-09-18
202509,70126,DON FULANO TEQUILA BLANCO - 750ML,TEQUILA,750ML,114,55.99,6382.860000000001,2025-09-18
202509,51136,YUKON JACK CANADIAN LIQUEUR - 750ML,IMPORTED CORDIALS,750ML,0,13.99,0.0,2025-09-18
202509,62540,TINAZZI PRIMITIVO INFINITY 750ML,MISCELLANEOUS IMPORTED WINE,750ML,0,19.99,0.0,2025-09-18
202509,89421,HAVANA CLUB ANEJO BLANCO RUM - 750ML,IMPORTED RUM,750ML,0,23.99,0.0,2025-09-18
202509,298614,MALFY GIN - ORIGINALE - 750ML,IMPORTED GIN,750ML,0,30.99,0.0,2025-09-18
202509,89089,PATRON ANEJO TEQ #4 BARREL SEL - 750ML,TEQUILA,750ML,0,72.99,0.0,2025-09-18
202509,25151,MICHELE CHIARLO BARB D'ASTI - 750ML,ITALIAN RED WINE,750ML,0,18.99,0.0,2025-09-18
202509,42702,BERNIER CHARD 750ML,WHITE BURGUNDY WINE,750ML,216,15.99,3453.84,2025-09-18
202509,64459,PATRON CITRONGE ORANGE - 750ML,IMPORTED CORDIALS,750ML,420,21.99,9235.8,2025-09-18
202509,77999,BULLEIT 10YR BOURBON 91.2 - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,43.99,0.0,2025-09-18
202509,379269,MCQUEEN & THE VIOLET FOG GIN ULTRAVIOLET EDITION - 750ML,IMPORTED GIN,750ML,0,36.99,0.0,2025-09-18
202509,89705,PURSUIT UNITED BLENDED STRAIGHT RYE WHISKEY - 750ML,STRAIGHT RYE WHISKEY,750ML,0,74.99,0.0,2025-09-18
202509,64580,ARDBEG UIGEADAIL ISLAY 108 - 750ML,SINGLE MALT SCOTCH,750ML,0,95.99,0.0,2025-09-18
202509,171716,CH DE L' ESTAGNOL ROUGE CDR CUVEE STE MARIE 750ML,FRENCH RED WINE,750ML,0,14.99,0.0,2025-09-18
202509,41736,J BRUT ROSE RRJ VINEYARDS RR SPARKLING BRUT ROSE - 750ML,SPARKLING,750ML,0,39.99,0.0,2025-09-18
202509,54272,FALLEN OAK BOURBON - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,46.99,0.0,2025-09-18
202509,238884,AMRUT PEATED INDIAN SINGLE MALT WHISKY - 750ML,INDIAN WHISKY,750ML,0,93.99,0.0,2025-09-18
202509,57315,POWERS GOLD 86.4 IRISH WKY - 750ML,IRISH WHISKEY,750ML,48,28.99,1391.52,2025-09-18
202509,89530,LOLLI SWEET RED TWIST  - 750ML,AMERICAN RED,750ML,0,13.99,0.0,2025-09-18
202509,47236,GRAHAMS 40YR TAWNEY - 750ML,PORT,750ML,0,218.99,0.0,2025-09-18
202509,38750,MOUNT GAY RUM - ECLIPSE - 1L,IMPORTED RUM,1L,0,28.99,0.0,2025-09-18
202509,231970,BODEGAS EGO MARIONETTE - 750ML,SPANISH/PORTUGUESE,750ML,0,15.99,0.0,2025-09-18
202509,234398,SHAFER NAPA VLY TD-9 - 750ML,AMERICAN RED,750ML,0,84.99,0.0,2025-09-18
202509,70349,JIM BEAM KENTUCKY FIRE - 750ML,BLENDED WHISKEY,750ML,0,17.99,0.0,2025-09-18
202509,42684,HEAVENSAKE JUNMAI GINJO URAKASUMI (BLUE) SAKE - 720ML,ASIAN,720ML,0,52.99,0.0,2025-09-18
202509,241698,THE PRISONER CAB - 375ML,AMERICAN RED,375ML,0,34.99,0.0,2025-09-18
202509,37041,BUD LT PLATINUM SELTZER VARIETY PK 4/6 CAN - 12.0Z (6-Pack),MALT BASED SELTZER,6pk,0,11.99,0.0,2025-09-18
202509,163,OAK BARREL & VINE COOLER BAG,STORE SUPPLIES,BAG,0,14.99,0.0,2025-09-18
202509,43478,WENTE RIVA RANCH P/NOIR - 750ML,AMERICAN RED,750ML,0,28.99,0.0,2025-09-18
202509,338912,RABBLE RED BLEND - 750ML,AMERICAN RED,750ML,0,17.99,0.0,2025-09-18
202509,169812,THE LAKES WHISKYMAKERS RESERVE #5 700ML,MISCELLANEOUS IMPORTED SPIRITS,700ML,0,104.99,0.0,2025-09-18
202509,16134,LONGEVITY DEBRA'S CUVEE ROSE PINOT NOIR 21 750ML,AMERICAN RED,750ML,0,15.99,0.0,2025-09-18
202509,89442,ST GEORGE SINGLE MALT WHISKEY LOT 22 - 750ML,SOUR MASH WHISKEY,750ML,0,84.99,0.0,2025-09-18
202509,15270,BASIL HAYDEN BOURBON 6/C - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,41.99,0.0,2025-09-18
202509,78721,EL MAYOR BLANCO - 750ML,TEQUILA,750ML,0,31.99,0.0,2025-09-18
202509,26646,JACK DANIELS BLACK - 50ML,SOUR MASH WHISKEY,50ML,8280,2.29,18961.2,2025-09-18
202509,18783,KRIS P/GRIG - 750ML,ITALIAN WHITE WINE,750ML,816,15.99,13047.84,2025-09-18
202509,52125,RABBIT HOLE DARERINGER SHERRY CASK- 200ML,STRAIGHT BOURBON WHISKEY,200ML,0,24.99,0.0,2025-09-18
202509,170615,LIFEVINE CAB SAUV 750ML,AMERICAN RED,750ML,0,19.99,0.0,2025-09-18
202509,238859,RUBUS O/V ZINF RES LODI - 750ML,AMERICAN RED,750ML,0,16.99,0.0,2025-09-18
202509,18822,WOODBRIDGE FRUITFUL MANGO PINEAPPLE 750ML,AMERICAN RED,750ML,0,9.99,0.0,2025-09-18
202509,170800,COPPA COCKTAILS TEQUILA SUNRISE 750ML,LIQ BASED RTD,750ML,0,17.99,0.0,2025-09-18
202509,56634,EL MAYOR TEQUILA - REPOSADO - 750ML,TEQUILA,750ML,0,35.99,0.0,2025-09-18
202509,71040,JACK DANIELS SINGLE  BARREL PROOF - 750ML,DOMESTIC LIQUOR SPECIALTY,750ML,0,69.99,0.0,2025-09-18
202509,297761,MASCO DEL TACCA MONTECORE PRIMITIVO 750ML,ITALIAN RED WINE,750ML,0,15.99,0.0,2025-09-18
202509,321865,VAJRA BARB D'ALBA - 750ML,ITALIAN RED WINE,750ML,0,25.99,0.0,2025-09-18
202509,34223,GLENLIVET 21YR ARCHIVE - 750ML,SINGLE MALT SCOTCH,750ML,0,296.99,0.0,2025-09-18
202509,89320,HOLLA SALVADILI PICKLE VODKA - 750ML,DOMESTIC VODKA,750ML,0,24.99,0.0,2025-09-18
202509,70637,METAXA BRANDY 7 STAR - AMPHORA - 750ML,IMPORTED BRANDY,750ML,0,27.99,0.0,2025-09-18
202509,70156,BRUGAL RUM - EXTRA VIEJO - 750ML,IMPORTED RUM,750ML,156,29.99,4678.44,2025-09-18
202509,244204,OPUS ONE 2017 - 1.5L,AMERICAN RED,1.5L,0,908.99,0.0,2025-09-18
202509,357682,APPALACHIAN APPLE PIE MOONSHINE - 50ML (6-Pack),DOMESTIC LIQUOR SPECIALTY,6pk,0,16.74,0.0,2025-09-18
202509,167825,CASK & KETTLE MEXICAN COFFEE POD 5/40ML - 200ML,DOMESTIC CORDIALS,200ML,0,18.99,0.0,2025-09-18
202509,89282,NEW AGE WHITE - 750ML,ARGENTINA,750ML,0,11.99,0.0,2025-09-18
202509,379214,PURASANGRE TEQUILA BLANCO 80 PF - 750ML,TEQUILA,750ML,0,58.99,0.0,2025-09-18
202509,42432,TEMPUS FUGIT CREME DE MOKA COFFEE - 750ML,MISCELLANEOUS IMPORTED SPIRITS,750ML,0,46.99,0.0,2025-09-18
202509,89848,HAYMANS OF LONDON VIBRANT CITRUS GIN - 750ML,IMPORTED GIN,750ML,0,31.99,0.0,2025-09-18
202509,42405,GEORGE DICKEl BARREL SELECT - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,43.99,0.0,2025-09-18
202509,338203,CHRONIC CELLARS SUITE PETITE - 750ML,AMERICAN RED,750ML,0,20.99,0.0,2025-09-18
202509,297515,CH LAUBADE CASK STRENGTH ARMAGNAC 1992 - 750ML,ARMAGNAC,750ML,0,183.33,0.0,2025-09-18
202509,358028,LOST ARK SHIPLEY'S VANILLA RUM - 750ML,DOMESTIC RUM,750ML,0,37.99,0.0,2025-09-18
202509,298584,GAME BOX CHARDONNAY BIB 3L,AMERICAN TABLE WINE,3L,0,22.99,0.0,2025-09-18
202509,99023,DOGFISH HEAD PUNKIN ALE 4/6 CAN - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,0,13.99,0.0,2025-09-18
202509,322664,STONESTREET ROCKFALL CAB - 750ML,AMERICAN RED,750ML,0,160.99,0.0,2025-09-18
202509,140600,TERRA D'ORO ZIN - 750ML,AMERICAN RED,750ML,0,18.99,0.0,2025-09-18
202509,243916,L'ESCARELLE RUMEURS ROSE - 750ML,FRENCH BLUSH,750ML,288,20.99,6045.12,2025-09-18
202509,77528,BACARDI RUM - MANGO FUSION - 1.75L,IMPORTED RUM FLAVORS,1.75L,0,25.99,0.0,2025-09-18
202509,367304,SAO PAULO BLENDED CACHACA - 1L,IMPORTED CORDIALS,1L,0,39.99,0.0,2025-09-18
202509,44446,DALTON CAANAN WHITE - 750ML,KOSHER,750ML,0,21.99,0.0,2025-09-18
202509,169654,GARRISON BROS HONEYDEW STRAIGHT BOURBON 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,87.99,0.0,2025-09-18
202509,119241,VINA OTANO ROSADO 15 - 750ML,SPANISH/PORTUGUESE,750ML,0,11.99,0.0,2025-09-18
202509,238129,DAHLIA CRISTALINO TEQUILA - 750ML,TEQUILA,750ML,0,61.99,0.0,2025-09-18
202509,37834,GREY GOOSE VODKA - 1.75L,IMPORTED VODKA,1.75L,1950,49.99,97480.5,2025-09-18
202509,75344,PERNOD ABSINTHE - 750ML,IMPORTED CORDIALS,750ML,0,83.99,0.0,2025-09-18
202509,24945,GROTH SAUVIGNON BLANC 750ML,AMERICAN WHITE,750ML,0,32.0,0.0,2025-09-18
202509,69438,RYANS CREAM LIQUEUR - 1.75L,DOMESTIC CORDIALS,1.75L,0,17.99,0.0,2025-09-18
202509,72520,SMOOTH AMBLER CONTRADICTION - 750ML,BLENDED WHISKEY,750ML,0,41.99,0.0,2025-09-18
202509,27073,CHIVAS REGAL 12YR - 1L,IMPORTED SCOTCH,1L,0,51.99,0.0,2025-09-18
202509,247290,TIMBAL SWEET RED VERMOUTH - 500ML,VERMOUTH,500ML,0,16.99,0.0,2025-09-18
202509,89887,BUSHMILLS PRIVATE RESERVE 10YR PLUM BRANDY CASK - 750ML,IRISH WHISKEY,750ML,0,49.99,0.0,2025-09-18
202509,19014,DEVILS BACKBONE SMASH PACK  RTD 3/8 CANS - 12.0Z (8-Pack),LIQ BASED RTD,8pk,1320,24.99,32986.799999999996,2025-09-18
202509,379216,PURASANGRE TEQUILA EX ANEJO 80 PF - 750ML,TEQUILA,750ML,0,201.99,0.0,2025-09-18
202509,89045,FIELD OF DREAMS PLAYER SERIES BOURBON WHISKEY - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,77.99,0.0,2025-09-18
202509,297672,REDEMPTION HIGH RYE SINGLE BARREL #2 22-265 - 750ML,BLENDED WHISKEY,750ML,0,39.99,0.0,2025-09-18
202509,43708,ARGYLE RES P/NOIR - 750ML,AMERICAN RED,750ML,0,43.99,0.0,2025-09-18
202509,348244,MER SOLIEL UNOAKED SLVR CHARD - 750ML,AMERICAN WHITE,750ML,0,18.99,0.0,2025-09-18
202509,40607,RITTENHOUSE RYE - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,22.99,0.0,2025-09-18
202509,43281,HENNESSY COGNAC VSOP - 200ML,COGNAC,200ML,0,22.99,0.0,2025-09-18
202509,23043,HENNESSY COGNAC - RICHARD - 750ML,COGNAC,750ML,0,4206.99,0.0,2025-09-18
202509,237844,FAUST THE PACT RED - 750ML,AMERICAN RED,750ML,0,143.99,0.0,2025-09-18
202509,371716,SEVERO ANEJO TEQUILA - 750ML,TEQUILA,750ML,0,59.99,0.0,2025-09-18
202509,84175,SANTA MARGHERITA CHN CL RSV - 750ML,ITALIAN RED WINE,750ML,0,25.99,0.0,2025-09-18
202509,71758,CH LA MISSION HAUT-BRION '2020 - 750ML,RED BORDEAUX WINE,750ML,0,549.99,0.0,2025-09-18
202509,148547,KUROSAWA JUNMAI KIMOTO SAKE - 1.8L,ASIAN,1.8L,0,60.99,0.0,2025-09-18
202509,41949,GRAND MARNIER CUVEE LOUIS ALEXANDRE - 750ML,COGNAC,750ML,0,68.99,0.0,2025-09-18
202509,248007,BLACKENED RYE THE LIGHTNING 2024 EDITION 750ML,STRAIGHT RYE WHISKEY,750ML,0,65.99,0.0,2025-09-18
202509,41717,HARTFORD COURT 4 HEARTS CHARD - 750ML,AMERICAN WHITE,750ML,0,58.99,0.0,2025-09-18
202509,57541,MAKER'S MARK 90P - 1.75L,STRAIGHT BOURBON WHISKEY,1.75L,588,54.99,32334.120000000003,2025-09-18
202509,333353,STONESTREET UPPER BARN CHARD - 750ML,AMERICAN WHITE,750ML,0,160.99,0.0,2025-09-18
202509,82695,ASTRAL TEQUILA - BLANCO - 750ML,TEQUILA,750ML,0,31.99,0.0,2025-09-18
202509,249234,ABSOLUT WATERMELON - 750ML,IMPORTED VODKA FLAVORS,750ML,0,24.99,0.0,2025-09-18
202509,359475,PLUNGERHEAD LODI ZINF - 750ML,AMERICAN RED,750ML,0,18.99,0.0,2025-09-18
202509,169733,BROTHERS BOND SMALL BATCH RYE 750ML,STRAIGHT RYE WHISKEY,750ML,0,59.99,0.0,2025-09-18
202509,169656,GARRISON BROS BALMORHEA BOURBON 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,199.99,0.0,2025-09-18
202509,240968,ANGELS INK CC P/NOIR - 750ML,AMERICAN RED,750ML,0,23.99,0.0,2025-09-18
202509,74175,EL DESTILADOR REPOSADO - 1L,TEQUILA,1L,0,29.99,0.0,2025-09-18
202509,355780,STELLA ROSA ROSE GRAPEFRUIT - 750ML,ITALIAN ROSE WINE,750ML,0,13.99,0.0,2025-09-18
202509,77817,FLYING DOG KILLER LEMON HARD TEA 12PK CAN - 12.0Z (12-Pack),MALT BASE COOLERS,12pk,0,20.99,0.0,2025-09-18
202509,379056,CHEURLIN THOMAS BL DE NOIR LE CHAMPION - 750ML,CHAMPAGNE,750ML,0,204.99,0.0,2025-09-18
202509,89634,BUZZARD'S ROOST TOASTED AMERICAN OAK STRAIGHT BOURB WHISKEY - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,85.99,0.0,2025-09-18
202509,88643,EL MAYOR 25TH ANNIVERSARY EX ANEJO - 750ML,TEQUILA,750ML,0,93.98,0.0,2025-09-18
202509,73667,BALVENIE 25YR SINGLE MALT - 750ML,SINGLE MALT SCOTCH,750ML,0,737.99,0.0,2025-09-18
202509,304919,CAMPO VIEJO CAVA BRT ROSE -750 - 750ML,SPARKLING,750ML,0,12.99,0.0,2025-09-18
202509,48128,GRUET SAUVAGE BDB - 750ML,SPARKLING,750ML,0,29.99,0.0,2025-09-18
202509,237192,NOVELTY HILL STILLWATER CREEK VYD CHARD - 750ML,AMERICAN WHITE,750ML,0,30.99,0.0,2025-09-18
202509,329834,AVES DEL SUR S/BLC - 750ML,CHILE,750ML,0,7.99,0.0,2025-09-18
202509,242260,SUNNY WITH A CHANCE OF FLOWERS ROSE - 750ML,AMERICAN RED,750ML,0,14.99,0.0,2025-09-18
202509,238611,SANTO REPOSADO TEQUILA - 750ML,TEQUILA,750ML,0,73.99,0.0,2025-09-18
202509,46036,HIGH WEST RENDEZVOUS - 750ML,STRAIGHT RYE WHISKEY,750ML,0,65.99,0.0,2025-09-18
202509,51624,Q MIXERS LIGHT GINGER BEER - NA - 4PK - 6.7Z (4-Pack),NON-ALCOHOLIC MIXERS,4pk,0,7.99,0.0,2025-09-18
202509,56860,BUCHANANS 12YR DELUXE W/SHAKER - 750ML,IMPORTED SCOTCH,750ML,0,38.99,0.0,2025-09-18
202509,245085,OLD PARR SCOTCH  18YR - 750ML,IMPORTED SCOTCH,750ML,0,66.99,0.0,2025-09-18
202509,89703,PURSUIT UNITED BLENDED STRAIGHT RYE WHISKEY SHERRY FINISHED - 750ML,STRAIGHT RYE WHISKEY,750ML,0,85.99,0.0,2025-09-18
202509,166363,VIRGINIA HIGHLAND CIDER FINISH WHISKEY - 750ML,BLENDED WHISKEY,750ML,0,49.99,0.0,2025-09-18
202509,16286,IVORY & BURT CABERNET SAUVIGNON 750ML,AMERICAN RED,750ML,0,12.99,0.0,2025-09-18
202509,238349,EQUIANO ORGINIAL AFRICAN/CARIBBEAN RUM - 750ML,IMPORTED RUM,750ML,0,57.99,0.0,2025-09-18
202509,89318,SANTO ANEJO TEQUILA - 750ML,TEQUILA,750ML,0,84.99,0.0,2025-09-18
202509,84666,BLACK STALLION NAPA VALLEY CAB - 750ML,AMERICAN RED,750ML,276,32.99,9105.24,2025-09-18
202509,89294,REY CAMPERO MADRECUISHE JOVEN MEZCAL - 750ML,TEQUILA,750ML,0,107.99,0.0,2025-09-18
202509,73606,BOLS MARGARITA AZUL - 200ML,MISCELLANEOUS IMPORTED SPIRITS,200ML,0,5.99,0.0,2025-09-18
202509,166254,ROMBAUER CAB NAPA - 750ML,AMERICAN RED,750ML,0,72.99,0.0,2025-09-18
202509,238746,JORDAN CHARD - 750ML,AMERICAN WHITE,750ML,0,34.99,0.0,2025-09-18
202509,42732,OLE SMOKY MOONSHINE WH CHOCOLATE STRAWBERRY CREAM - 750ML,DOMESTIC LIQUOR SPECIALTY,750ML,0,27.99,0.0,2025-09-18
202509,166673,JOSH CELLARS NORTH COAST RSV CHARD - 750ML,AMERICAN WHITE,750ML,0,17.99,0.0,2025-09-18
202509,339473,DOM SORIN DE FRANCE 13 - 750ML,RED BURGUNDY WINE,750ML,0,22.99,0.0,2025-09-18
202509,315687,PENNER ASH EST P/NOIR - 750ML,AMERICAN RED,750ML,0,88.99,0.0,2025-09-18
202509,251006,WHEATLEY VODKA - 375ML,DOMESTIC VODKA,375ML,0,10.99,0.0,2025-09-18
202509,298072,BALLOTIN CHOC MOCHA WHISKEY CREAM 750ML,STRAIGHT RYE WHISKEY,750ML,0,26.99,0.0,2025-09-18
202509,72136,GLENMORANGIE  - X - BY GLENMORANGIE - 750ML,SINGLE MALT SCOTCH,750ML,0,38.99,0.0,2025-09-18
202509,167870,HAHN APPELLATION SERIES CHARD 750ML,AMERICAN WHITE,750ML,0,26.99,0.0,2025-09-18
202509,25968,SMIRNOFF STRAWBERRY TWIST - 750ML,DOMESTIC VODKA FLAVORS,750ML,0,13.99,0.0,2025-09-18
202509,71756,ROSSVILLE UNION BRL PROOF RYE - 700ML,STRAIGHT BOURBON WHISKEY,700ML,0,64.99,0.0,2025-09-18
202509,241894,R MONDAVI PS CHARD - 375ML,AMERICAN WHITE,375ML,0,6.99,0.0,2025-09-18
202509,42615,YUU BAAL REPOSADO ESPADIN MEZCAL - 750ML,TEQUILA,750ML,0,55.99,0.0,2025-09-18
202509,170125,G4 BLANCO TEQUILA FERMENTADA DE MADERA 750ML,TEQUILA,750ML,0,81.99,0.0,2025-09-18
202509,243624,CASTELLO MONSANTO CHN CL RIS IL POGGIO - 750ML,ITALIAN RED WINE,750ML,0,106.99,0.0,2025-09-18
202509,90600,JOSE CUERVO RSV DE LA FAM PLATINO TEQUILA 750ML,TEQUILA,750ML,0,65.99,0.0,2025-09-18
202509,13452,MOZART WHITE CHOCOLATE CREAM LIQUEUR 750ML,MISCELLANEOUS IMPORTED SPIRITS,750ML,0,23.99,0.0,2025-09-18
202509,348001,VIN GLOGG A WINTER WINE 1LTR,AMERICAN RED,1L,0,13.99,0.0,2025-09-18
202509,88861,MILK AND HONEY WHISKY ELEMENTS PEATED SINGLE MALT KOS - 750ML,SINGLE MALT SCOTCH,750ML,0,90.99,0.0,2025-09-18
202509,241702,THE PRISONER CHARD - 375ML,AMERICAN WHITE,375ML,0,23.99,0.0,2025-09-18
202509,378317,CHIMNEY ROCK STAGS LEAP N/V CAB - 750ML,AMERICAN RED,750ML,0,114.99,0.0,2025-09-18
202509,326422,KOVA SINGLE BARREL RYE - 750ML,STRAIGHT RYE WHISKEY,750ML,0,54.99,0.0,2025-09-18
202509,239508,CAPPELLETTI PASUBIO VINO AMARO - 750ML,APERITIF,750ML,0,24.99,0.0,2025-09-18
202509,41682,TULLAMORE DEW 12YR - 750ML,IRISH WHISKEY,750ML,0,58.99,0.0,2025-09-18
202509,69221,PENDLETON CANADIAN 750ML,CANADIAN WHISKEY,750ML,0,25.99,0.0,2025-09-18
202509,80755,MURPHY GOODE LIAR DICE ZIN - 750ML,AMERICAN RED,750ML,0,20.99,0.0,2025-09-18
202509,325218,PLUMPJACK RES CHARD - 750ML,AMERICAN WHITE,750ML,0,73.99,0.0,2025-09-18
202509,88866,DOS ARMADILLOS REPOSADO SUPER PREM TEQ - 750ML,TEQUILA,750ML,0,107.99,0.0,2025-09-18
202509,237883,WATERDOG RED - 750ML,SPANISH/PORTUGUESE,750ML,0,11.69,0.0,2025-09-18
202509,323252,GROTH RES CAB 15 - 750ML,AMERICAN RED,750ML,0,163.99,0.0,2025-09-18
202509,238288,OYSTER BAY ROSE - 750ML,NEW ZEALAND,750ML,108,17.99,1942.9199999999998,2025-09-18
202509,71807,ANDRE PINEAPPLE MIMOSA - 750ML,SPARKLING,750ML,0,9.99,0.0,2025-09-18
